0.000000	1.998756e+000
0.000000	5.002344e-001
1.000000	4.950000e-001
2.000000	5.071094e-001
3.000000	5.018750e-001
4.000000	5.022656e-001
5.000000	5.037500e-001
6.000000	4.964844e-001
7.000000	5.040625e-001
0.000000	5.005469e-001
1.000000	4.946094e-001
2.000000	5.065625e-001
3.000000	5.028125e-001
4.000000	5.035937e-001
5.000000	5.037500e-001
6.000000	4.994531e-001
7.000000	5.000781e-001
8.000000	4.972656e-001
9.000000	4.949219e-001
